ID,USERZIPCODE,PLATFORMTYPE,URL,KEYWORDS,TAXONOMY,IS_HCP
39687,90620,'Online Medical Journal',https://www.cureus.com/articles/39455-whats-the-risk-differentiating-risk-ratios-odds-ratios-and-hazard-ratios,'Rehabilitation|Transplantation|Clinical|Preventive|Oncology|Orthopedics|Otolaryngology|Preventive Medicine|Rheumatology|Surgery|Medicine|False|Oral|Pathology|Dermatology|Ophthalmology|Specialties|Controlled|Dentistry|Large|Total|Emergency Medicine|Technology|Operative|Surgical|Trauma|Urology|Small|Neurological Surgery|Psychiatry|Patient Care|Male|Physical Medicine & Rehabilitation|Resuscitation|General Practice|Health|General|Anesthesiology|Pediatrics|Cardiac Tamponade|Critical Care|Myocardial Infarction|Cardiac|Cardiology|Gastroenterology|Neurology|Nuclear Medicine',2084V0102X,1
35580,63110,'Online Medical Journal',https://www.grantsformedical.com/scholarships-for-recovering-addicts.html,'Physicians|Health|Dentistry|Small|Educational|Dermatology|Dental|Mental Health|False|Vocational|Clinical|Technology|Surgery|Hospitals',207R00000X,1
7910,60602,'Online Medical Journal',https://www.cancertherapyadvisor.com/home/cancer-topics/general-oncology/solid-tumors-myc-inhibitor-stave-off-progression/,'small|leukemia|multiple myeloma|pain|disease|sarcoma|oncology|the|general|clinical|hematology|intravenous|back pain|carcinoma|urology|',2084N0402X,1
18162,97222,'Online Medical Journal',https://www.renalandurologynews.com/home/decision-support-in-medicine/nephrology-hypertension/medical-management-of-the-dialysis-patient-hypercalcemia/,General|Chronic|Total|Cardiology|Gastroenterology|Rheumatology|Medicine|Cardiovascular|Oncology|Arrhythmias|Clinical|Surgery|Surgical|Nephritis|Dermatology|Neurology|Bradycardia|Ophthalmology|Psychiatry|Health|Transplantation|Premature|Anemia|False|Reproductive|Urology|Diagnosis,2084P0800X,1
88093,35222,'Online Medical Journal',https://www.cureus.com/articles/39455-whats-the-risk-differentiating-risk-ratios-odds-ratios-and-hazard-ratios,'Rehabilitation|Transplantation|Clinical|Preventive|Oncology|Orthopedics|Otolaryngology|Preventive Medicine|Rheumatology|Surgery|Medicine|False|Oral|Pathology|Dermatology|Ophthalmology|Specialties|Controlled|Dentistry|Large|Total|Emergency Medicine|Technology|Operative|Surgical|Trauma|Urology|Small|Neurological Surgery|Psychiatry|Patient Care|Male|Physical Medicine & Rehabilitation|Resuscitation|General Practice|Health|General|Anesthesiology|Pediatrics|Cardiac Tamponade|Critical Care|Myocardial Infarction|Cardiac|Cardiology|Gastroenterology|Neurology|Nuclear Medicine',2084N0400X,1
88622,19150,'Online Medical Journal',https://www.cureus.com/articles/39455-whats-the-risk-differentiating-risk-ratios-odds-ratios-and-hazard-ratios,'Rehabilitation|Transplantation|Clinical|Preventive|Oncology|Orthopedics|Otolaryngology|Preventive Medicine|Rheumatology|Surgery|Medicine|False|Oral|Pathology|Dermatology|Ophthalmology|Specialties|Controlled|Dentistry|Large|Total|Emergency Medicine|Technology|Operative|Surgical|Trauma|Urology|Small|Neurological Surgery|Psychiatry|Patient Care|Male|Physical Medicine & Rehabilitation|Resuscitation|General Practice|Health|General|Anesthesiology|Pediatrics|Cardiac Tamponade|Critical Care|Myocardial Infarction|Cardiac|Cardiology|Gastroenterology|Neurology|Nuclear Medicine',207ZP0105X,1
28455,95123,'Online Medical Journal',https://www.rheumatologyadvisor.com/home/topics/osteoarthritis/neuromuscular-electrical-stimulation-therapy-improves-knee-osteoarthritis-symptoms/,Total|Oncology|Psychiatry|Medicine|Arthritis|Cardiology|General|Rheumatoid|Rheumatology|Clinical|Neurology|Health|False|Controlled|Dermatology|Gastroenterology|Ophthalmology|Urology,2084P0800X,1
106546,72703,'Online Medical Journal',https://www.rheumatologyadvisor.com/home/news/early-screening-and-management-of-cardiovascular-risk-factors-important-in-psoriatic-arthritis-and-ankylosing-spondylitis/?utm_source=jungroup&utm_medium=ppc&utm_campaign=traffic-drivers-rheum,Arthritis|Urology|Oncology|Rheumatology|Clinical|Total|Medicine|Cardiology|Neurology|Cardiovascular|Gastroenterology|Psychiatry|General|Ophthalmology|False|Rheumatoid|Dermatology,207RP1001X,1
95110,91911,'Online Medical Journal',https://www.cureus.com/articles/118190-efficacy-and-safety-of-medical-marijuana-in-migraine-headache-a-systematic-review,'small|nephrology|radiology|elderly|preventive medicine|critical care|internal medicine|oncology|forensic medicine|general|specialties|dental|inflammation|trauma|pain|disease|migraine|health|pain management|acos|neurogenic|cardiology|preventive|the|clinical|hematology|proton therapy|dermatology|arthritis|transplantation|pediatrics|urology|headache|diabetes|cardiac|surgery|',2084N0400X,1
39537,94025,'Online Medical Journal',https://www.dermatologyadvisor.com/home/decision-support-in-medicine/dermatology/median-rhomboid-glossitis-posterior-midline-atrophic-candidiasis-central-papillary-atrophy-of-the-tongue-posterior-lingual-papillary-atrophy/,Oral|Dermatology|Dermatitis|Congenital|Clinical|Papillary|Chronic|General|Male|Medicine|Diagnosis|Total|Cardiology|Urology|Biopsy|False|Female,207R00000X,1
108654,97478,'Online Medical Journal',https://www.rarediseaseadvisor.com/insights/sm-insights/systemic-mastocytosis-pregnancy/?utm_source=jungroup&utm_medium=ppc&utm_campaign=traffic-drivers-rda&wtu_id_h=e922e4f4189330fe80379549a24a437b,'Angioedema|Gastroenterology|Multiple Sclerosis|Clinical|False|Anesthesia|Bradycardia|Physicians|Health|Neoplastic|Dermatology|Obstetrics & Gynecology|Intensive Care|Thyroid Carcinoma|Urology|Hepatology|Biopsy|Hereditary|Delivery|Obstetric|Reproductive|Cardiology|Oncology|Allergens|Bone Marrow|Child|Neurology|Rheumatology|Large',2084P0800X,1
16383,38133,'Online Medical Journal',https://www.medicalbag.com/,'Genetic|Large|Autoimmune|Health|False|Abortion|Dermatology|Ophthalmology|Heart Failure|Technology|Trauma|Surgery|Flu|Clinical|Lung Abscess|Analgesia|Oncology|Lung|Rheumatoid|Cardiovascular|Anemia|Hereditary|Cardiology|Rheumatology|Abscess|Arthritis|Anesthesia|Lung Diseases|Medicine|Dermatitis|Biliary Tract|Congenital|Oral|Neurology|Molecular|Physicians|Liver|Asthma|Ruptured|Angioedema|Diagnosis|Gastroenterology|Psychiatry|Urology',207R00000X,1
25540,17821,'Online Medical Journal','https://www.empr.com/home/news/issues-with-patient-access-to-clozapine-prompt-rems-update/?utm_source=newsletter&utm_medium=email&utm_campaign=NWLTR_MPR_TOPT_110622_RM&hmEmail=MTnjushHOBkxkQXaxoD7\%2BDIZDo7e\%2Fi8h&sha256email=de804d8e87f6115f00c180daaf229a0f66f12acae57f13139004b591af40b32a&hmSubId=&NID=','covid|pain|disease|health|covid-19|pain management|oncology|cardiology|the|allergic|rash|general|clinical|hematology|dermatology|pediatrics|urology|child|',207Q00000X,1
42965,33604,'Online Medical Journal',https://www.rheumatologyadvisor.com/home/news/early-screening-and-management-of-cardiovascular-risk-factors-important-in-psoriatic-arthritis-and-ankylosing-spondylitis/?utm_source=jungroup&utm_medium=ppc&utm_campaign=traffic-drivers-rheum,Arthritis|Urology|Oncology|Rheumatology|Clinical|Total|Medicine|Cardiology|Neurology|Cardiovascular|Gastroenterology|Psychiatry|General|Ophthalmology|False|Rheumatoid|Dermatology,2084N0400X,1
111259,15203,'Online Medical Journal',https://www.clinicaladvisor.com/home/consultations/hpv-recurrence-risk-in-monogamous-relationships/,Cardiovascular|Clinical|False|Male|Oncology|Psychiatry|Medicine|Hepatology|General|Total|Gastroenterology|Neurology|Urology|Health|Cardiology|Asthma|Orthopedics|Pediatrics|Rheumatology|Dermatology|Surgery|Acquired|Ophthalmology,2084N0400X,1
78853,7031,'Online Medical Journal',https://www.clinicaladvisor.com/home/features/clinical-challenge/clinical-challenge-progression-palpable-purpura-bullous-plaques/,Erythema|Biopsy|False|Rheumatology|Hepatology|Asthma|Clinical|Dermatology|Ophthalmology|Surgery|Medicine|Liver|Small|Rheumatoid|Neutrophils|Gastroenterology|Neurology|Oncology|Orthopedics|Psychiatry|Cardiovascular|Cardiology|Health|Diagnosis|Urology|General|Pediatrics,2084P0800X,1
91626,12775,'Online Medical Journal',https://www.rheumatologyadvisor.com/home/news/early-screening-and-management-of-cardiovascular-risk-factors-important-in-psoriatic-arthritis-and-ankylosing-spondylitis/?utm_source=jungroup&utm_medium=ppc&utm_campaign=traffic-drivers-rheum&rwdd=1,Arthritis|Urology|Oncology|Rheumatology|Clinical|Total|Medicine|Cardiology|Neurology|Cardiovascular|Gastroenterology|Psychiatry|General|Ophthalmology|False|Rheumatoid|Dermatology,2084N0400X,1
7771,294836541,'Online Medical Journal',https://www.cureus.com/articles/39455-whats-the-risk-differentiating-risk-ratios-odds-ratios-and-hazard-ratios,'Rehabilitation|Transplantation|Clinical|Preventive|Oncology|Orthopedics|Otolaryngology|Preventive Medicine|Rheumatology|Surgery|Medicine|False|Oral|Pathology|Dermatology|Ophthalmology|Specialties|Controlled|Dentistry|Large|Total|Emergency Medicine|Technology|Operative|Surgical|Trauma|Urology|Small|Neurological Surgery|Psychiatry|Patient Care|Male|Physical Medicine & Rehabilitation|Resuscitation|General Practice|Health|General|Anesthesiology|Pediatrics|Cardiac Tamponade|Critical Care|Myocardial Infarction|Cardiac|Cardiology|Gastroenterology|Neurology|Nuclear Medicine',207Q00000X,1
5281,13903,'Online Medical Journal',https://www.clinicalpainadvisor.com/dea-drug-slang-code-words/marijuana-drug-slang-code-words/,Controlled|Chronic|Urology|General|Total|Cardiology|Synthetic|False|Clinical|Medicine,207Q00000X,1
35950,67801,'Online Medical Journal',https://www.rheumatologyadvisor.com/home/news/early-screening-and-management-of-cardiovascular-risk-factors-important-in-psoriatic-arthritis-and-ankylosing-spondylitis/?utm_source=jungroup&utm_medium=ppc&utm_campaign=traffic-drivers-rheum&rwdd=1,Arthritis|Urology|Oncology|Rheumatology|Clinical|Total|Medicine|Cardiology|Neurology|Cardiovascular|Gastroenterology|Psychiatry|General|Ophthalmology|False|Rheumatoid|Dermatology,363LF0000X,1
45780,33021,'Online Medical Journal',https://www.cureus.com/articles/49757-regadenoson-stress-testing-a-comprehensive-review-with-a-focused-update,'Bradycardia|Perfusion|Asthma|Preventive|Pre-Excitation Syndromes|Lung|Myocardial Infarction|Rehabilitation|Transplantation|Sinus|Neurological Surgery|Neurology|Ophthalmology|Pediatrics|General Practice|Cardiac|Male|Heart Failure|Erythema|Emergency Medicine|Cardiovascular|Surgical|Small|Cardiology|Physical Medicine & Rehabilitation|Psychiatry|Urology|Ischemic Heart Disease|General|Intravenous|Controlled|Large|Total|Myocardial Ischemia|Hypotension|Dentistry|Technology|Anemia|False|Chronic|Pathology|Oncology|Orthopedics|Otolaryngology|Aged|Resuscitation|Trauma|Anesthesiology|Dermatology|Nuclear Medicine|Preventive Medicine|Medicine|Critical Care|Seizures|Specialties|Health|Arrhythmias|Clinical|Oral|Induced|Intrinsic|Gastroenterology|Rheumatology|Surgery',2084N0400X,1
81531,53215,'Online Learning Portal',https://www.goodrx.com/concerta,'Atrial Fibrillation|Medicine|Health|False|Total|Oral|Child|Behavior|Flu|Seasonal|Nervous System|Thyroid Cancer|Asthma|Allergens|Digestive Tract|Stomach|Controlled|Diagnosis|Delivery',2084N0400X,1
29677,27517,'Online Medical Journal','https://www.infectiousdiseaseadvisor.com/home/topics/covid19/long-covid-symptoms-1-year-after-onset-more-likely-in-older-adults-women/?utm_source=eloqua&utm_medium=email&utm_campaign=NWLTR_IDA_UPDT_RSS-Proclivity-8265_121922_AF&hmEmail=UKrbVJQ818ixyW8AnC2UR61xEbaYXwuI7sG1a33G9IM\%3D&sha256email=4dd4719788c8bb9d658a2d546eb6f3e7e734f580889c4aace6e727f51fcaea42&hmSubId=&NID=&elqTrack=True','covid|sleep disorders|pain|disease|central nervous system infections|health|fever|covid-19|hepatitis|oncology|cardiology|the|general|anxiety|respiratory tract infections|clinical|hematology|nervous system|dermatology|cardiovascular infections|urology|headache|eye infections|sepsis|',2084P0800X,1
23127,8899,'Online Medical Journal',https://www.infectiousdiseaseadvisor.com/home/topics/hiv-aids/heavy-alcohol-use-and-health-status-in-men-and-women-with-hiv/,'Respiratory Tract|Total|Urology|General|Reproductive|Cardiovascular Infections|Medicine|Eye Infections|Health|Clinical|False|Nervous System|Cardiology|Anxiety Disorders|Cardiovascular|Central Nervous System Infections',2084P0800X,1
64443,685061275,'Online Medical Journal',https://www.cureus.com/articles/74271-carotid-artery-calcification-what-we-know-so-far,'Health|Transplantation|Cardiac|Chronic|Psychiatry|Rheumatology|Hemorrhage|Diabetes Mellitus|General Practice|Transluminal Angioplasty|Clinical|Dentistry|Technology|Anemia|Trauma|Preventive Medicine|Hematoma|Aged|Angioplasty|Intravenous|Preventive|Induced|Monocytes|Critical Care|Emergency Medicine|Myocardial Infarction|Specialties|General|Surgical|Ruptured|Pathology|Molecular|Male|Neurology|Primary Prevention|Rehabilitation|Oral|Large|False|Metabolic|Neurological Surgery|Pediatrics|Overweight|Percutaneous Transluminal|Anesthesiology|Dermatology|Otolaryngology|Physical Medicine & Rehabilitation|Macrophages|Cardiovascular|Diagnosis|Total|Cardiology|Ophthalmology|Orthopedics|Medicine|Resuscitation|Perfusion|Radiography|Small|Gastroenterology|Nuclear Medicine|Oncology|Surgery|Urology',207UN0901X,1
19471,92253,'Online Medical Journal',https://www.pulmonologyadvisor.com/home/topics/restrictive-lung-disease/benefits-of-vitamin-supplementation-in-idiopathic-pulmonary-fibrosis/,'Oncology|Ophthalmology|General|Tuberculosis|Medicine|False|Cardiology|Total|Gastroenterology|Asthma|Clinical|Chronic|Dermatology|Rheumatology|Critical Care|Lung|Neurology|Psychiatry|Urology',2084N0400X,1
82413,94612,'Online Medical Journal',https://www.clinicalpainadvisor.com/dea-drug-slang-code-words/marijuana-drug-slang-code-words/,Controlled|Chronic|Urology|General|Total|Cardiology|Synthetic|False|Clinical|Medicine,2084P0800X,1
16138,11215,'Online Medical Journal','https://www.psychiatryadvisor.com/home/psychiatry-cme-courses/psychiatry-cme-courses/?NID=1659549889&elqTrack=True&hmEmail=40zNEfRc2mSKxjDrPSiNfg\%3D\%3D&hmSubId&sha256email=1aaeaa34baa22c00605edea767f2842d2a0f543589476cd8432cbe7650b65400','trauma|disease|internal medicine|health|depression|patient care|oncology|cardiology|the|general|clinical|hematology|dermatology|pain|bipolar and related disorders|urology|anxiety|',2084P0800X,1
30297,41011,'Online Medical Journal',https://www.rarediseaseadvisor.com/insights/sm-insights/systemic-mastocytosis-pregnancy/?utm_source=jungroup&utm_medium=ppc&utm_campaign=traffic-drivers-rda,'Angioedema|Gastroenterology|Multiple Sclerosis|Clinical|False|Anesthesia|Bradycardia|Physicians|Health|Neoplastic|Dermatology|Obstetrics & Gynecology|Intensive Care|Thyroid Carcinoma|Urology|Hepatology|Biopsy|Hereditary|Delivery|Obstetric|Reproductive|Cardiology|Oncology|Allergens|Bone Marrow|Child|Neurology|Rheumatology|Large',2084N0400X,1
30347,98406,'Online Medical Journal',https://www.cancertherapyadvisor.com/home/cancer-topics/breast-cancer/more-physical-activity-less-sitting-may-cut-breast-cancer-risk/,'Medicine|Total|Gastroenterology|Cardiology|Psychiatry|Lung|Clinical|Genetic|Ophthalmology|General|False|Sports Medicine|Dermatology|Neurology|Urology|Endocrine|Chronic|Oncology|Rheumatology',207R00000X,1
104558,16801,'Online Medical Journal',https://www.clinicaladvisor.com/home/features/derm-dx/,Asthma|Arthritis|General|Clinical|Diagnosis|Rheumatoid|Dermatology|Surgery|Health|Oncology|Pediatrics|Psychiatry|Cardiology|False|Neurology|Medicine|Cardiovascular|Ophthalmology|Rheumatology|Urology|Hepatology|Gastroenterology|Orthopedics,2084P0800X,1
59821,32034,'Online Medical Journal',https://www.clinicalpainadvisor.com/decision-support-in-medicine/anesthesiology/vocal-cord-polypectomy/,'Bradycardia|General|Diagnosis|Chronic|Laser|Intubation|Heart Failure|Tachycardia|Pharynx|Endotracheal|Apnea|Surgical|Cardiology|Urology|Neuromuscular Blockade|Angiotensin|Cardiac|Total|Diabetes Mellitus|Arrhythmia|Endocrine|Surgery|Cysts|Technology|Operative|Atrial Fibrillation|Endotracheal Intubation|Allergic|Cardiovascular|Arrhythmias|Small|Medicine|Anesthesia|Myocardial Ischemia|Intravenous|Clinical|Ruptured|False|Trauma|Male|Heart Block|Asthma',2084P0800X,1
113945,1902,'Online Medical Journal',https://www.clinicalpainadvisor.com/dea-drug-slang-code-words/drug-slang-code-words/,Chronic|Urology|Medicine|Total|General|Child|Controlled|Clinical|False|Dental|Synthetic|Cardiology,2084N0400X,1
45686,49316,'Online Medical Journal',https://www.clinicaladvisor.com/slideshow/clinical-quiz/derm-dx-thick-sticky-scales-that-clump-to-hair/,Asthma|Psychiatry|Medicine|Clinical|Pediatrics|General|Cardiology|Neurology|Rheumatology|Surgery|Urology|Oral|Chronic|Gastroenterology|Orthopedics|Dermatitis|Diagnosis|Dermatology|False|Ophthalmology|Hepatology|Cardiovascular|Large|Small|Oncology|Health,207Q00000X,1
112815,23707,'Online Medical Journal',https://www.clinicaladvisor.com/home/features/clinical-challenge/a-simple-case-of-cellulitis-on-the-third-finger-is-a-lot-more/,'Diagnosis|False|Orthopedics|Health|Clinical|Cardiology|Neurology|Cardiovascular|Dermatology|Oncology|Ophthalmology|Urology|Medicine|General|Rheumatology|Asthma|Drainage|Lymphedema|Trauma|Gastroenterology|Psychiatry|Surgery|Emergency Medicine|Small|Pediatrics|Hepatology|Cellulitis|Surgical',2084N0400X,1
97296,72173,'Online Medical Journal',https://www.clinicaladvisor.com/home/dermatology-clinic/nonhealing-painless-ulcer-on-the-sole/,'small|influenza|nephrology|hepatology|rheumatology|psychiatry|oncology|copd|nephrology|general|surgical|ophthalmology|neurology|heart failure|pain|disease|health|diagnosis|orthopedics|medicine|asthma|pain management|gastroenterology|cardiovascular|cardiology|the|clinical|hematology|dermatology|psoriasis|pediatrics|urology|diabetes|hypertension|surgery|endocrinology|',207Q00000X,1
