ID,IS_HCP,taxClass,TAXONOMY
119713,0,27,208M00000X
119714,1,254,?
119715,1,969,?
119716,0,61,2084N0400X
119717,0,287,?
119718,0,135,2084P0804X
119719,0,390,?
119720,1,143,2084P0800X
119721,1,115,2084P0804X
119722,0,680,?
119723,0,279,?
119724,0,223,?
119725,1,166,2084P0800X
119726,0,185,207Q00000X
119727,0,137,2084P0804X
119728,1,930,?
119729,0,182,207R00000X
119730,0,116,2084N0400X
119731,1,59,2084N0402X
119732,0,16,2084P0800X
119733,0,14,207W00000X
119734,1,46,2084N0400X
119735,0,171,363L00000X
119736,1,970,?
119737,0,813,?
119738,0,223,?
119739,0,72,2084N0400X
119740,0,15,207RG0100X
119741,0,267,?
119742,0,477,?
119743,1,7,2084N0400X
119744,0,116,2084N0400X
119745,0,971,?
119746,0,519,?
119747,1,374,?
119748,1,2,2084N0400X
119749,0,15,207RG0100X
119750,0,135,2084P0804X
119751,0,971,?
119752,0,972,?
119753,0,0,207R00000X
119754,0,610,?
119755,0,16,2084P0800X
119756,0,125,207R00000X
119757,0,333,?
119758,0,328,?
119759,0,103,207N00000X
119760,0,973,?
119761,1,974,?
119762,0,16,2084P0800X
119763,0,9,207Q00000X
119764,0,599,?
119765,0,103,207N00000X
119766,0,624,?
119767,1,439,?
119768,1,143,2084P0800X
119769,0,248,?
119770,1,212,?
119771,0,150,2084P0804X
119772,0,150,2084P0804X
119773,1,95,207P00000X
119774,1,975,?
119775,1,29,207R00000X
119776,0,15,207RG0100X
119777,0,3,207Q00000X
119778,0,28,2084N0400X
119779,0,614,?
119780,0,54,2084N0400X
119781,1,7,2084N0400X
119782,0,128,207R00000X
119783,0,0,207R00000X
119784,0,976,?
119785,0,16,2084P0800X
119786,0,206,207R00000X
119787,0,178,207RI0200X
119788,0,135,2084P0804X
119789,0,977,?
119790,0,167,2084P0800X
119791,1,115,2084P0804X
119792,0,23,207RI0200X
119793,0,125,207R00000X
119794,0,103,207N00000X
119795,0,247,?
119796,1,978,?
119797,0,409,?
119798,1,141,2084N0400X
119799,1,632,?
119800,1,871,?
119801,0,0,207R00000X
119802,0,11,208000000X
119803,0,182,207R00000X
119804,0,16,2084P0800X
119805,1,51,2084B0040X
119806,0,40,208000000X
119807,1,7,2084N0400X
119808,1,306,?
119809,0,0,207R00000X
119810,1,73,207RP1001X
119811,0,93,2084P0800X
119812,0,290,?
119813,0,139,207Q00000X
119814,1,46,2084N0400X
119815,0,15,207RG0100X
119816,1,147,207RR0500X
119817,1,461,?
119818,0,90,2084P0800X
119819,0,86,207R00000X
119820,1,29,207R00000X
119821,1,979,?
119822,1,122,2084N0400X
119823,1,48,2084P0800X
119824,0,148,2084N0400X
119825,1,29,207R00000X
119826,0,61,2084N0400X
119827,1,231,?
119828,1,115,2084P0804X
119829,0,11,208000000X
119830,0,144,207R00000X
119831,0,49,208000000X
119832,0,20,2084P0800X
119833,0,103,207N00000X
119834,0,0,207R00000X
119835,0,267,?
119836,0,26,2084P0800X
119837,0,134,2084P0800X
119838,0,98,207Q00000X
119839,0,28,2084N0400X
119840,0,20,2084P0800X
119841,0,234,?
119842,1,2,2084N0400X
119843,0,980,?
119844,0,237,?
119845,1,42,2084N0400X
119846,1,231,?
119847,0,9,207Q00000X
119848,0,93,2084P0800X
119849,0,9,207Q00000X
119850,1,264,?
119851,1,90,2084P0800X
119852,1,461,?
119853,0,981,?
119854,0,155,207T00000X
119855,1,2,2084N0400X
119856,0,31,2084N0400X
119857,1,158,2084P0800X
119858,1,115,2084P0804X
119859,0,123,2084N0400X
119860,0,103,207N00000X
119861,0,982,?
119862,0,983,?
119863,0,0,207R00000X
119864,0,0,207R00000X
119865,0,129,207RP1001X
119866,1,984,?
119867,0,40,208000000X
119868,0,464,?
119869,1,840,?
119870,0,654,?
119871,0,4,2084P0800X
119872,0,3,207Q00000X
119873,0,41,2084N0402X
119874,1,136,2084P0804X
119875,0,41,2084N0402X
119876,1,264,?
119877,0,35,363LP0200X
119878,0,247,?
119879,0,190,2084N0400X
119880,0,9,207Q00000X
119881,0,484,?
119882,1,985,?
119883,1,73,207RP1001X
119884,1,986,?
119885,0,436,?
119886,0,987,?
119887,1,115,2084P0804X
119888,0,98,207Q00000X
119889,1,988,?
119890,1,92,2084P0800X
119891,0,135,2084P0804X
119892,0,989,?
119893,1,990,?
119894,0,414,?
119895,1,90,2084P0800X
119896,0,40,208000000X
119897,0,287,?
119898,0,365,?
119899,0,41,2084N0402X
119900,1,257,?
119901,0,298,?
119902,0,0,207R00000X
119903,1,991,?
119904,0,0,207R00000X
119905,1,493,?
119906,1,158,2084P0800X
119907,0,687,?
119908,0,19,2084N0400X
119909,0,103,207N00000X
119910,1,147,207RR0500X
119911,1,371,?
119912,0,5,2084P0800X
119913,1,42,2084N0400X
119914,0,3,207Q00000X
119915,0,891,?
119916,1,386,?
119917,0,16,2084P0800X
119918,0,243,?
119919,0,16,2084P0800X
119920,0,5,2084P0800X
119921,0,40,208000000X
119922,1,90,2084P0800X
119923,0,0,207R00000X
119924,0,519,?
119925,0,27,208M00000X
119926,0,992,?
119927,0,209,?
119928,0,150,2084P0804X
119929,0,20,2084P0800X
119930,0,210,?
119931,0,86,207R00000X
119932,0,26,2084P0800X
119933,1,993,?
119934,1,90,2084P0800X
119935,0,15,207RG0100X
119936,0,106,207ND0101X
119937,0,737,?
119938,1,738,?
119939,0,0,207R00000X
119940,1,243,?
119941,0,130,207RX0202X
119942,0,333,?
119943,0,86,207R00000X
119944,1,141,2084N0400X
119945,0,390,?
119946,0,150,2084P0804X
119947,0,103,207N00000X
119948,0,321,?
119949,1,994,?
119950,1,175,207N00000X
119951,0,155,207T00000X
119952,1,46,2084N0400X
119953,0,34,207RG0100X
119954,1,995,?
119955,1,996,?
119956,0,365,?
119957,0,5,2084P0800X
119958,0,98,207Q00000X
119959,1,7,2084N0400X
119960,1,46,2084N0400X
119961,0,206,207R00000X
119962,1,59,2084N0402X
119963,0,93,2084P0800X
119964,1,909,?
119965,0,5,2084P0800X
119966,1,66,174400000X
119967,0,24,2084N0400X
119968,0,0,207R00000X
119969,0,243,?
119970,1,51,2084B0040X
119971,0,0,207R00000X
119972,0,351,?
119973,0,204,207R00000X
119974,0,40,208000000X
119975,0,40,208000000X
119976,0,9,207Q00000X
119977,1,840,?
119978,0,93,2084P0800X
119979,0,23,207RI0200X
119980,1,59,2084N0402X
119981,0,40,208000000X
119982,0,15,207RG0100X
119983,0,23,207RI0200X
119984,0,80,2084P0800X
119985,0,242,?
119986,0,0,207R00000X
119987,1,997,?
119988,0,167,2084P0800X
119989,1,998,?
119990,0,207,?
119991,0,342,?
119992,1,141,2084N0400X
119993,0,93,2084P0800X
119994,0,371,?
119995,1,128,207R00000X
119996,0,125,207R00000X
119997,1,94,2084N0400X
119998,1,73,207RP1001X
119999,1,236,?
120000,1,212,?
120001,0,16,2084P0800X
120002,0,3,207Q00000X
120003,0,251,?
120004,1,999,?
120005,1,154,2084N0400X
120006,1,916,?
120007,0,11,208000000X
120008,0,0,207R00000X
120009,0,24,2084N0400X
120010,0,23,207RI0200X
120011,0,15,207RG0100X
120012,0,9,207Q00000X
120013,0,175,207N00000X
120014,0,11,208000000X
120015,0,159,2084N0400X
120016,0,366,?
120017,0,748,?
120018,0,28,2084N0400X
120019,1,7,2084N0400X
120020,1,17,2084P0800X
120021,1,42,2084N0400X
120022,0,1000,?
120023,0,1001,?
120024,1,1002,?
120025,1,212,?
120026,0,0,207R00000X
120027,1,136,2084P0804X
120028,1,90,2084P0800X
120029,0,9,207Q00000X
120030,1,7,2084N0400X
120031,0,129,207RP1001X
120032,0,243,?
120033,0,40,208000000X
120034,0,0,207R00000X
120035,0,3,207Q00000X
120036,1,17,2084P0800X
120037,0,761,?
120038,0,469,?
120039,1,489,?
120040,0,61,2084N0400X
120041,1,17,2084P0800X
120042,1,143,2084P0800X
120043,1,489,?
120044,0,103,207N00000X
120045,1,1003,?
120046,0,16,2084P0800X
120047,0,31,2084N0400X
120048,0,0,207R00000X
120049,0,23,207RI0200X
120050,0,98,207Q00000X
120051,1,487,?
120052,0,16,2084P0800X
120053,1,808,?
120054,0,206,207R00000X
120055,0,9,207Q00000X
120056,0,61,2084N0400X
120057,0,9,207Q00000X
120058,1,29,207R00000X
120059,0,176,2085R0001X
120060,0,9,207Q00000X
120061,0,24,2084N0400X
120062,1,1004,?
120063,0,1005,?
120064,0,610,?
120065,0,422,?
120066,0,301,?
120067,1,92,2084P0800X
120068,0,185,207Q00000X
120069,0,328,?
120070,1,51,2084B0040X
120071,0,159,2084N0400X
120072,0,35,363LP0200X
120073,1,1006,?
120074,0,1007,?
120075,0,3,207Q00000X
120076,1,701,?
120077,1,90,2084P0800X
120078,1,504,?
120079,1,442,?
120080,1,378,?
120081,1,469,?
120082,0,41,2084N0402X
120083,1,7,2084N0400X
120084,0,15,207RG0100X
120085,1,1000,?
120086,1,261,?
120087,1,311,?
120088,0,55,2084N0400X
120089,1,46,2084N0400X
120090,1,90,2084P0800X
120091,1,1008,?
120092,0,234,?
120093,0,434,?
120094,1,882,?
120095,0,0,207R00000X
120096,0,1009,?
120097,0,129,207RP1001X
120098,0,19,2084N0400X
120099,0,234,?
120100,0,80,2084P0800X
120101,0,393,?
120102,1,1010,?
120103,0,40,208000000X
120104,1,212,?
120105,0,26,2084P0800X
120106,1,232,?
120107,1,1011,?
120108,0,129,207RP1001X
120109,0,674,?
120110,1,29,207R00000X
120111,0,98,207Q00000X
120112,1,1012,?
120113,1,1013,?
120114,0,0,207R00000X
120115,0,419,?
120116,0,0,207R00000X
120117,0,9,207Q00000X
120118,1,115,2084P0804X
120119,0,1014,?
120120,1,51,2084B0040X
120121,0,273,?
120122,1,66,174400000X
120123,0,19,2084N0400X
120124,0,329,?
120125,0,49,208000000X
120126,1,196,2084P0800X
120127,0,737,?
120128,1,1015,?
120129,1,141,2084N0400X
120130,0,34,207RG0100X
120131,0,16,2084P0800X
120132,1,66,174400000X
120133,0,20,2084P0800X
120134,1,996,?
120135,1,59,2084N0402X
120136,0,758,?
120137,0,80,2084P0800X
120138,0,3,207Q00000X
120139,0,209,?
120140,0,190,2084N0400X
120141,1,29,207R00000X
120142,0,550,?
120143,0,329,?
120144,0,49,208000000X
120145,0,247,?
120146,0,11,208000000X
120147,1,652,?
120148,0,90,2084P0800X
120149,1,1016,?
120150,0,23,207RI0200X
120151,0,19,2084N0400X
120152,1,46,2084N0400X
120153,0,0,207R00000X
120154,1,29,207R00000X
120155,0,16,2084P0800X
120156,0,1017,?
120157,0,9,207Q00000X
120158,1,345,?
120159,0,20,2084P0800X
120160,1,158,2084P0800X
120161,0,0,207R00000X
120162,0,134,2084P0800X
120163,1,100,2084P0800X
120164,0,80,2084P0800X
120165,1,1018,?
120166,1,382,?
120167,0,3,207Q00000X
120168,0,23,207RI0200X
120169,0,40,208000000X
120170,1,743,?
120171,0,397,?
120172,1,46,2084N0400X
120173,0,1019,?
120174,0,459,?
120175,0,1020,?
120176,0,16,2084P0800X
120177,0,68,207Q00000X
120178,0,3,207Q00000X
120179,1,217,?
120180,0,70,207RC0000X
120181,0,3,207Q00000X
120182,0,192,207Q00000X
120183,0,237,?
120184,0,139,207Q00000X
120185,1,882,?
120186,0,5,2084P0800X
120187,0,459,?
120188,1,51,2084B0040X
120189,1,51,2084B0040X
120190,1,1021,?
120191,0,20,2084P0800X
120192,0,237,?
120193,0,34,207RG0100X
120194,1,116,2084N0400X
120195,1,72,2084N0400X
120196,1,73,207RP1001X
120197,1,110,2084N0400X
120198,1,51,2084B0040X
120199,0,33,2084P0800X
120200,0,519,?
120201,1,257,?
120202,0,624,?
120203,0,135,2084P0804X
120204,0,0,207R00000X
120205,0,93,2084P0800X
120206,0,109,207RI0011X
120207,1,629,?
120208,1,116,2084N0400X
120209,0,223,?
120210,0,16,2084P0800X
120211,1,17,2084P0800X
120212,1,66,174400000X
120213,1,83,2084N0400X
120214,0,1022,?
120215,0,16,2084P0800X
120216,1,379,?
120217,0,135,2084P0804X
120218,1,1023,?
120219,0,182,207R00000X
120220,0,0,207R00000X
120221,0,16,2084P0800X
120222,1,66,174400000X
120223,1,1024,?
120224,0,49,208000000X
120225,0,20,2084P0800X
120226,0,31,2084N0400X
120227,1,196,2084P0800X
120228,1,51,2084B0040X
120229,0,35,363LP0200X
120230,1,232,?
120231,0,414,?
120232,0,568,?
120233,0,191,2084P0800X
120234,0,15,207RG0100X
120235,0,38,207RE0101X
120236,1,236,?
120237,1,1025,?
120238,0,414,?
120239,0,435,?
120240,0,49,208000000X
120241,1,667,?
120242,0,972,?
120243,0,247,?
120244,1,212,?
120245,0,0,207R00000X
120246,0,93,2084P0800X
120247,0,90,2084P0800X
120248,1,1026,?
120249,0,103,207N00000X
120250,1,212,?
120251,1,96,207R00000X
120252,1,1027,?
120253,1,116,2084N0400X
120254,1,838,?
120255,1,147,207RR0500X
120256,1,29,207R00000X
120257,0,97,207RH0003X
120258,0,208,?
120259,1,90,2084P0800X
120260,1,17,2084P0800X
120261,0,419,?
120262,0,49,208000000X
120263,1,158,2084P0800X
120264,1,7,2084N0400X
120265,0,16,2084P0800X
120266,0,15,207RG0100X
120267,0,28,2084N0400X
120268,0,144,207R00000X
120269,0,15,207RG0100X
120270,0,3,207Q00000X
120271,0,27,208M00000X
120272,1,984,?
120273,0,90,2084P0800X
120274,0,190,2084N0400X
120275,1,29,207R00000X
120276,0,3,207Q00000X
120277,0,302,?
120278,0,206,207R00000X
120279,1,1028,?
120280,1,66,174400000X
120281,0,90,2084P0800X
120282,0,333,?
120283,1,214,?
120284,0,33,2084P0800X
120285,1,1029,?
120286,0,1014,?
120287,1,115,2084P0804X
120288,1,1030,?
120289,1,66,174400000X
120290,0,150,2084P0804X
120291,0,9,207Q00000X
120292,1,740,?
120293,1,73,207RP1001X
120294,0,1031,?
120295,0,0,207R00000X
120296,0,22,2084N0400X
120297,0,61,2084N0400X
120298,1,1032,?
120299,0,23,207RI0200X
120300,1,29,207R00000X
120301,1,116,2084N0400X
120302,1,46,2084N0400X
120303,0,130,207RX0202X
120304,1,243,?
120305,0,1033,?
120306,0,9,207Q00000X
120307,1,7,2084N0400X
120308,1,232,?
120309,0,3,207Q00000X
120310,0,206,207R00000X
120311,1,114,2084P0800X
120312,0,86,207R00000X
120313,0,15,207RG0100X
120314,0,19,2084N0400X
120315,1,66,174400000X
120316,0,103,207N00000X
120317,0,123,2084N0400X
120318,0,28,2084N0400X
120319,0,16,2084P0800X
120320,0,90,2084P0800X
120321,1,115,2084P0804X
120322,0,139,207Q00000X
120323,1,29,207R00000X
120324,0,41,2084N0402X
120325,0,139,207Q00000X
120326,0,130,207RX0202X
120327,1,114,2084P0800X
120328,0,16,2084P0800X
120329,1,42,2084N0400X
120330,0,3,207Q00000X
120331,0,16,2084P0800X
120332,0,15,207RG0100X
120333,0,3,207Q00000X
120334,0,49,208000000X
120335,0,436,?
120336,0,16,2084P0800X
120337,0,0,207R00000X
120338,0,129,207RP1001X
120339,0,0,207R00000X
120340,0,185,207Q00000X
120341,0,333,?
120342,0,31,2084N0400X
120343,1,42,2084N0400X
120344,1,160,2084P0015X
120345,1,792,?
120346,0,40,208000000X
120347,1,1034,?
120348,0,144,207R00000X
120349,0,283,?
120350,1,1035,?
120351,0,98,207Q00000X
120352,0,90,2084P0800X
120353,0,109,207RI0011X
120354,0,15,207RG0100X
120355,1,100,2084P0800X
120356,0,90,2084P0800X
120357,0,0,207R00000X
120358,0,210,?
120359,0,247,?
120360,1,95,207P00000X
120361,0,9,207Q00000X
120362,1,1036,?
120363,0,90,2084P0800X
120364,0,16,2084P0800X
120365,0,49,208000000X
120366,0,464,?
120367,1,90,2084P0800X
120368,1,1037,?
120369,0,334,?
120370,0,0,207R00000X
120371,0,27,208M00000X
120372,0,0,207R00000X
120373,0,11,208000000X
120374,0,116,2084N0400X
120375,0,16,2084P0800X
120376,0,23,207RI0200X
120377,0,150,2084P0804X
120378,0,15,207RG0100X
120379,0,1038,?
120380,1,257,?
120381,0,436,?
120382,0,15,207RG0100X
120383,0,15,207RG0100X
120384,0,139,207Q00000X
120385,0,0,207R00000X
120386,1,115,2084P0804X
120387,1,48,2084P0800X
120388,0,103,207N00000X
120389,0,185,207Q00000X
120390,1,520,?
120391,0,19,2084N0400X
120392,0,550,?
120393,1,1039,?
120394,0,61,2084N0400X
120395,0,103,207N00000X
120396,0,16,2084P0800X
120397,1,46,2084N0400X
120398,0,129,207RP1001X
120399,1,115,2084P0804X
120400,0,40,208000000X
120401,0,61,2084N0400X
120402,1,281,?
120403,0,24,2084N0400X
120404,1,94,2084N0400X
120405,0,22,2084N0400X
120406,0,135,2084P0804X
120407,0,272,?
120408,1,66,174400000X
120409,1,325,?
120410,0,185,207Q00000X
120411,0,23,207RI0200X
120412,0,0,207R00000X
120413,1,2,2084N0400X
120414,0,0,207R00000X
120415,0,357,?
120416,0,327,?
120417,0,1040,?
120418,0,28,2084N0400X
120419,1,808,?
120420,1,59,2084N0402X
120421,0,272,?
120422,0,16,2084P0800X
120423,1,94,2084N0400X
120424,0,414,?
120425,1,590,?
120426,1,114,2084P0800X
120427,0,16,2084P0800X
120428,0,23,207RI0200X
120429,0,26,2084P0800X
120430,1,147,207RR0500X
120431,1,401,?
120432,0,0,207R00000X
120433,0,148,2084N0400X
120434,1,627,?
120435,0,40,208000000X
120436,0,237,?
120437,0,206,207R00000X
120438,1,458,?
120439,0,891,?
120440,1,1041,?
120441,0,828,?
120442,0,0,207R00000X
120443,0,0,207R00000X
120444,0,182,207R00000X
120445,0,434,?
120446,0,9,207Q00000X
120447,1,1042,?
120448,0,1043,?
120449,0,9,207Q00000X
120450,1,212,?
120451,0,0,207R00000X
120452,1,52,207Q00000X
120453,0,86,207R00000X
120454,1,257,?
120455,0,133,207Q00000X
120456,0,35,363LP0200X
120457,0,31,2084N0400X
120458,0,397,?
120459,1,79,207Q00000X
120460,1,212,?
120461,0,210,?
120462,0,67,207RH0003X
120463,0,1044,?
120464,1,73,207RP1001X
120465,0,750,?
120466,1,212,?
120467,1,90,2084P0800X
120468,0,28,2084N0400X
120469,1,1045,?
120470,1,115,2084P0804X
120471,0,23,207RI0200X
120472,0,103,207N00000X
120473,0,253,?
120474,0,324,?
120475,0,150,2084P0804X
120476,0,9,207Q00000X
120477,1,978,?
120478,1,1015,?
120479,1,113,174400000X
120480,0,1046,?
120481,1,345,?
120482,0,52,207Q00000X
120483,0,11,208000000X
120484,0,49,208000000X
120485,0,206,207R00000X
120486,1,1047,?
120487,0,1048,?
120488,0,127,2084N0400X
120489,1,46,2084N0400X
120490,0,90,2084P0800X
120491,1,100,2084P0800X
120492,0,28,2084N0400X
120493,0,15,207RG0100X
120494,0,16,2084P0800X
120495,1,7,2084N0400X
120496,0,15,207RG0100X
120497,1,42,2084N0400X
120498,0,16,2084P0800X
120499,1,345,?
120500,0,103,207N00000X
120501,1,1049,?
120502,0,451,?
120503,0,0,207R00000X
120504,0,28,2084N0400X
120505,0,883,?
120506,0,90,2084P0800X
120507,1,7,2084N0400X
120508,0,103,207N00000X
120509,1,73,207RP1001X
120510,1,1050,?
120511,1,1051,?
120512,0,61,2084N0400X
120513,1,1025,?
120514,0,134,2084P0800X
120515,0,209,?
120516,0,0,207R00000X
120517,0,31,2084N0400X
120518,0,1052,?
120519,0,93,2084P0800X
120520,0,129,207RP1001X
120521,0,139,207Q00000X
120522,0,371,?
120523,0,86,207R00000X
120524,0,1,2084N0400X
120525,0,16,2084P0800X
120526,1,998,?
120527,0,31,2084N0400X
120528,0,0,207R00000X
120529,0,630,?
120530,1,212,?
120531,0,690,?
120532,0,3,207Q00000X
120533,0,9,207Q00000X
120534,0,15,207RG0100X
120535,0,38,207RE0101X
120536,1,1053,?
120537,1,496,?
120538,0,9,207Q00000X
120539,1,59,2084N0402X
120540,1,461,?
120541,0,917,?
120542,0,9,207Q00000X
120543,1,29,207R00000X
120544,0,1054,?
120545,0,207,?
120546,0,90,2084P0800X
120547,0,678,?
120548,0,16,2084P0800X
120549,0,27,208M00000X
120550,1,85,207Q00000X
120551,1,115,2084P0804X
120552,0,144,207R00000X
120553,0,15,207RG0100X
120554,0,1055,?
120555,0,348,?
120556,1,1056,?
120557,0,3,207Q00000X
120558,1,1057,?
120559,0,822,?
120560,1,1058,?
120561,0,208,?
120562,0,40,208000000X
120563,0,16,2084P0800X
120564,1,1059,?
120565,1,219,?
120566,0,3,207Q00000X
120567,1,7,2084N0400X
120568,0,129,207RP1001X
120569,1,557,?
120570,1,865,?
120571,0,49,208000000X
120572,0,103,207N00000X
120573,0,342,?
120574,0,0,207R00000X
120575,0,680,?
120576,0,301,?
120577,0,3,207Q00000X
120578,0,519,?
120579,0,67,207RH0003X
120580,0,1060,?
120581,0,15,207RG0100X
120582,0,15,207RG0100X
120583,0,0,207R00000X
120584,1,160,2084P0015X
120585,0,552,?
120586,0,190,2084N0400X
120587,0,3,207Q00000X
120588,0,171,363L00000X
120589,1,212,?
120590,1,1061,?
120591,0,16,2084P0800X
120592,0,86,207R00000X
120593,0,16,2084P0800X
120594,1,66,174400000X
120595,0,320,?
120596,1,489,?
120597,0,72,2084N0400X
120598,1,158,2084P0800X
120599,1,115,2084P0804X
120600,0,90,2084P0800X
120601,0,3,207Q00000X
120602,0,139,207Q00000X
120603,0,67,207RH0003X
120604,1,90,2084P0800X
120605,1,1062,?
120606,1,114,2084P0800X
120607,1,212,?
120608,1,933,?
120609,0,0,207R00000X
120610,1,72,2084N0400X
120611,1,17,2084P0800X
120612,0,40,208000000X
120613,0,185,207Q00000X
120614,0,135,2084P0804X
120615,0,72,2084N0400X
120616,0,75,207R00000X
120617,0,43,2084N0400X
120618,0,3,207Q00000X
120619,1,1063,?
120620,0,129,207RP1001X
120621,0,1064,?
120622,0,599,?
120623,1,882,?
120624,0,459,?
120625,1,507,?
120626,0,90,2084P0800X
120627,0,93,2084P0800X
120628,0,16,2084P0800X
120629,0,49,208000000X
120630,0,16,2084P0800X
120631,0,435,?
120632,0,1065,?
120633,0,40,208000000X
120634,1,1066,?
120635,0,320,?
120636,0,207,?
120637,0,80,2084P0800X
120638,0,266,?
120639,0,94,2084N0400X
120640,1,85,207Q00000X
120641,0,0,207R00000X
120642,0,16,2084P0800X
120643,1,141,2084N0400X
120644,0,98,207Q00000X
120645,0,414,?
120646,1,141,2084N0400X
120647,0,11,208000000X
120648,1,1067,?
120649,0,477,?
120650,1,51,2084B0040X
120651,0,15,207RG0100X
120652,0,0,207R00000X
120653,1,90,2084P0800X
120654,0,680,?
120655,1,493,?
120656,0,9,207Q00000X
120657,0,393,?
120658,0,477,?
120659,0,16,2084P0800X
120660,0,0,207R00000X
120661,1,141,2084N0400X
120662,1,294,?
120663,1,115,2084P0804X
120664,0,49,208000000X
120665,0,1068,?
120666,0,72,2084N0400X
120667,0,49,208000000X
120668,0,209,?
120669,1,79,207Q00000X
120670,1,1069,?
120671,0,27,208M00000X
120672,0,125,207R00000X
120673,1,98,207Q00000X
120674,0,188,2084N0400X
120675,0,61,2084N0400X
120676,0,247,?
120677,0,1070,?
120678,0,23,207RI0200X
120679,0,625,?
120680,0,333,?
120681,0,90,2084P0800X
120682,1,59,2084N0402X
120683,0,0,207R00000X
120684,0,20,2084P0800X
120685,1,1071,?
120686,0,98,207Q00000X
120687,0,373,?
120688,1,1025,?
120689,0,300,?
120690,0,739,?
120691,0,40,208000000X
120692,0,52,207Q00000X
120693,0,103,207N00000X
120694,0,134,2084P0800X
120695,0,0,207R00000X
120696,1,1072,?
120697,0,80,2084P0800X
120698,0,365,?
120699,0,0,207R00000X
120700,0,135,2084P0804X
120701,1,469,?
120702,0,40,208000000X
120703,0,103,207N00000X
120704,0,130,207RX0202X
120705,0,1073,?
120706,0,1074,?
120707,1,1075,?
120708,0,352,?
120709,0,9,207Q00000X
120710,1,527,?
120711,0,116,2084N0400X
120712,1,1076,?
120713,0,23,207RI0200X
120714,0,94,2084N0400X
120715,0,247,?
120716,0,206,207R00000X
120717,0,16,2084P0800X
120718,0,40,208000000X
120719,0,552,?
120720,1,664,?
120721,1,500,?
120722,0,242,?
120723,1,448,?
120724,1,59,2084N0402X
120725,0,223,?
120726,0,1077,?
120727,0,16,2084P0800X
120728,1,59,2084N0402X
120729,1,1078,?
120730,1,51,2084B0040X
120731,1,1079,?
120732,0,40,208000000X
120733,1,899,?
120734,1,231,?
120735,1,498,?
120736,1,1080,?
120737,1,110,2084N0400X
120738,1,212,?
120739,0,0,207R00000X
120740,1,77,207Q00000X
120741,0,9,207Q00000X
120742,1,752,?
120743,0,20,2084P0800X
120744,0,16,2084P0800X
120745,0,23,207RI0200X
120746,1,164,207R00000X
120747,1,236,?
120748,1,141,2084N0400X
120749,1,158,2084P0800X
120750,0,329,?
120751,0,90,2084P0800X
120752,0,155,207T00000X
120753,0,49,208000000X
120754,0,52,207Q00000X
120755,1,51,2084B0040X
120756,0,3,207Q00000X
120757,1,214,?
120758,0,93,2084P0800X
120759,0,11,208000000X
120760,1,227,?
120761,1,92,2084P0800X
120762,0,15,207RG0100X
120763,0,9,207Q00000X
120764,1,77,207Q00000X
120765,0,274,?
120766,0,1081,?
120767,1,1082,?
120768,0,24,2084N0400X
120769,1,7,2084N0400X
120770,0,150,2084P0804X
120771,0,128,207R00000X
120772,0,93,2084P0800X
120773,0,1083,?
120774,0,123,2084N0400X
120775,1,724,?
120776,0,1,2084N0400X
